Row_ID,Order_ID,Order_Date,Order_month,Order_year,Ship_Date,Ship_Mode,Shipping_duration,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_margine
97,CA-2017-161018,09-11-2017,Nov,2017,11-11-2017,Second Class,2,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009    ,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.50,7.00,0%,40.54,42%
98,CA-2017-157833,17-06-2017,Jun,2017,20-06-2017,First Class,3,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122    ,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.30,3.00,20%,17.96,35%
99,CA-2016-149223,06-09-2016,Sep,2016,11-09-2016,Standard Class,5,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106    ,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.90,6.00,0%,22.59,29%
100,CA-2016-158568,29-08-2016,Aug,2016,02-09-2016,Standard Class,4,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610    ,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.60,7.00,20%,22.62,35%
101,CA-2016-158568,29-08-2016,Aug,2016,02-09-2016,Standard Class,4,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610    ,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,96.00,3.00,20%,-10.80,-11%
102,CA-2016-158568,29-08-2016,Aug,2016,02-09-2016,Standard Class,4,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610    ,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.80,3.00,80%,-3.04,-170%
103,CA-2016-129903,01-12-2016,Dec,2016,04-12-2016,Second Class,3,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901    ,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.90,4.00,0%,11.72,49%
104,US-2015-156867,13-11-2015,Nov,2015,17-11-2015,Standard Class,4,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013    ,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.90,6.00,20%,-26.88,-11%
105,US-2015-156867,13-11-2015,Nov,2015,17-11-2015,Standard Class,4,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013    ,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.40,3.00,20%,-3.84,-4%
106,US-2015-156867,13-11-2015,Nov,2015,17-11-2015,Standard Class,4,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013    ,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.90,3.00,70%,-25.82,-70%
107,CA-2017-119004,23-11-2017,Nov,2017,28-11-2017,Standard Class,5,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205    ,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.10,8.00,20%,17.60,24%
108,CA-2017-119004,23-11-2017,Nov,2017,28-11-2017,Standard Class,5,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205    ,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,28.00,1.00,20%,2.10,8%
109,CA-2017-119004,23-11-2017,Nov,2017,28-11-2017,Standard Class,5,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205    ,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.30,1.00,20%,1.07,33%
110,CA-2015-129476,15-10-2015,Oct,2015,20-10-2015,Standard Class,5,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462    ,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,340.00,5.00,20%,67.99,20%
111,CA-2017-146780,25-12-2017,Dec,2017,30-12-2017,Standard Class,5,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035    ,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,42.00,2.00,0%,10.91,26%
112,CA-2016-128867,03-11-2016,Nov,2016,10-11-2016,Standard Class,7,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322    ,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",76.00,2.00,0%,22.79,30%
113,CA-2016-128867,03-11-2016,Nov,2016,10-11-2016,Standard Class,7,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322    ,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.20,6.00,0%,13.35,49%
114,CA-2014-115259,25-08-2014,Aug,2014,27-08-2014,Second Class,2,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229    ,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.10,14.00,20%,14.53,36%
115,CA-2014-115259,25-08-2014,Aug,2014,27-08-2014,Second Class,2,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229    ,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.70,2.00,20%,1.65,35%
116,CA-2014-115259,25-08-2014,Aug,2014,27-08-2014,Second Class,2,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229    ,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,24.00,3.00,20%,7.49,31%
117,CA-2014-115259,25-08-2014,Aug,2014,27-08-2014,Second Class,2,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229    ,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.50,6.00,20%,44.03,34%
118,CA-2015-110457,02-03-2015,Mar,2015,06-03-2015,Standard Class,4,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103    ,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.50,3.00,0%,165.38,21%
119,US-2015-136476,05-04-2015,Apr,2015,10-04-2015,Standard Class,5,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620    ,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.80,1.00,70%,-115.72,-73%
120,CA-2016-103730,12-06-2016,Jun,2016,15-06-2016,First Class,3,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805    ,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.00,3.00,0%,18.35,39%
121,CA-2016-103730,12-06-2016,Jun,2016,15-06-2016,First Class,3,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805    ,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.80,4.00,0%,13.88,45%
122,CA-2016-103730,12-06-2016,Jun,2016,15-06-2016,First Class,3,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805    ,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.60,6.00,0%,63.44,28%
123,CA-2016-103730,12-06-2016,Jun,2016,15-06-2016,First Class,3,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805    ,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.00,9.00,0%,51.76,45%
124,CA-2016-103730,12-06-2016,Jun,2016,15-06-2016,First Class,3,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805    ,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.00,7.00,0%,19.73,29%
125,US-2014-152030,26-12-2014,Dec,2014,28-12-2014,Second Class,2,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041    ,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.60,3.00,30%,-8.58,-1%
126,US-2014-134614,20-09-2014,Sep,2014,25-09-2014,Standard Class,5,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701    ,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.70,6.00,50%,-407.68,-66%
127,US-2017-107272,05-11-2017,Nov,2017,12-11-2017,Standard Class,7,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023    ,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.40,2.00,70%,-1.83,-77%
128,US-2017-107272,05-11-2017,Nov,2017,12-11-2017,Standard Class,7,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023    ,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",244.00,7.00,20%,30.50,13%
129,US-2016-125969,06-11-2016,Nov,2016,10-11-2016,Second Class,4,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004    ,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.40,2.00,20%,-9.16,-11%
130,US-2016-125969,06-11-2016,Nov,2016,10-11-2016,Second Class,4,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004    ,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.60,3.00,0%,26.24,11%
131,US-2017-164147,02-02-2017,Feb,2017,05-02-2017,First Class,3,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229    ,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,60.00,5.00,40%,-11.99,-20%
132,US-2017-164147,02-02-2017,Feb,2017,05-02-2017,First Class,3,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229    ,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.30,2.00,20%,29.36,38%
133,US-2017-164147,02-02-2017,Feb,2017,05-02-2017,First Class,3,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229    ,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.50,9.00,20%,6.97,33%
134,CA-2016-145583,13-10-2016,Oct,2016,19-10-2016,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661    ,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.00,3.00,0%,9.62,48%
135,CA-2016-145583,13-10-2016,Oct,2016,19-10-2016,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661    ,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.40,1.00,0%,16.66,47%
136,CA-2016-145583,13-10-2016,Oct,2016,19-10-2016,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661    ,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.50,4.00,0%,3.46,30%
137,CA-2016-145583,13-10-2016,Oct,2016,19-10-2016,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661    ,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.00,2.00,0%,1.97,49%
138,CA-2016-145583,13-10-2016,Oct,2016,19-10-2016,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661    ,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.20,3.00,20%,26.66,35%
139,CA-2016-145583,13-10-2016,Oct,2016,19-10-2016,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661    ,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.90,6.00,0%,18.45,28%
140,CA-2016-145583,13-10-2016,Oct,2016,19-10-2016,Standard Class,6,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661    ,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.10,14.00,0%,20.70,48%
141,CA-2016-110366,05-09-2016,Sep,2016,07-09-2016,Second Class,2,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140    ,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80,2.00,20%,10.35,13%
142,CA-2017-106180,18-09-2017,Sep,2017,23-09-2017,Standard Class,5,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122    ,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.80,3.00,0%,2.38,27%
143,CA-2017-106180,18-09-2017,Sep,2017,23-09-2017,Standard Class,5,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122    ,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.90,3.00,0%,5.10,47%
144,CA-2017-106180,18-09-2017,Sep,2017,23-09-2017,Standard Class,5,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122    ,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.70,3.00,0%,68.98,48%
145,CA-2017-155376,22-12-2017,Dec,2017,27-12-2017,Standard Class,5,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055    ,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.40,3.00,0%,218.25,26%
146,CA-2015-110744,07-09-2015,Sep,2015,12-09-2015,Standard Class,5,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104    ,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.90,7.00,0%,20.16,3%
147,CA-2014-110072,22-10-2014,Oct,2014,28-10-2014,Standard Class,6,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055    ,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.90,4.00,20%,12.91,14%
148,CA-2016-114489,05-12-2016,Dec,2016,09-12-2016,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132    ,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.50,11.00,0%,103.80,27%
149,CA-2016-114489,05-12-2016,Dec,2016,09-12-2016,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132    ,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,150.00,3.00,0%,6.00,4%
150,CA-2016-114489,05-12-2016,Dec,2016,09-12-2016,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132    ,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.80,8.00,0%,585.55,30%
151,CA-2016-114489,05-12-2016,Dec,2016,09-12-2016,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132    ,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.60,5.00,0%,80.63,47%
152,CA-2016-158834,13-03-2016,Mar,2016,16-03-2016,First Class,3,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254    ,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.90,5.00,20%,17.77,11%
153,CA-2016-158834,13-03-2016,Mar,2016,16-03-2016,First Class,3,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254    ,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.20,2.00,20%,15.24,8%
154,CA-2015-124919,31-05-2015,May,2015,02-06-2015,First Class,2,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123    ,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.40,7.00,0%,26.27,45%
155,CA-2015-124919,31-05-2015,May,2015,02-06-2015,First Class,2,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123    ,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.50,4.00,0%,48.54,46%
156,CA-2015-124919,31-05-2015,May,2015,02-06-2015,First Class,2,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123    ,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.90,6.00,0%,21.03,26%
157,CA-2015-118948,28-05-2015,May,2015,03-06-2015,Standard Class,6,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105    ,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.60,3.00,0%,1.79,27%
158,CA-2014-104269,01-03-2014,Mar,2014,06-03-2014,Second Class,5,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115    ,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.60,2.00,20%,51.48,11%
159,CA-2016-114104,20-11-2016,Nov,2016,24-11-2016,Standard Class,4,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034    ,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.60,2.00,0%,6.87,47%
160,CA-2016-114104,20-11-2016,Nov,2016,24-11-2016,Standard Class,4,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034    ,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.90,7.00,0%,236.23,25%
161,CA-2016-162733,11-05-2016,May,2016,12-05-2016,First Class,1,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045    ,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,6.00,1.00,0%,2.69,45%
162,CA-2015-119697,28-12-2015,Dec,2015,31-12-2015,Second Class,3,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134    ,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.40,2.00,20%,1.36,3%
163,CA-2016-154508,16-11-2016,Nov,2016,20-11-2016,Standard Class,4,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220    ,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.40,5.00,0%,13.35,47%
164,CA-2016-113817,07-11-2016,Nov,2016,11-11-2016,Standard Class,4,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115    ,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.70,2.00,20%,9.69,35%
165,CA-2014-139892,08-09-2014,Sep,2014,12-09-2014,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207    ,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.90,3.00,20%,2.73,28%
166,CA-2014-139892,08-09-2014,Sep,2014,12-09-2014,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207    ,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8160.00,8.00,40%,-1359.99,-17%
167,CA-2014-139892,08-09-2014,Sep,2014,12-09-2014,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207    ,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.90,3.00,20%,-58.63,-21%
168,CA-2014-139892,08-09-2014,Sep,2014,12-09-2014,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207    ,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.10,9.00,30%,-24.86,-1%
169,CA-2014-139892,08-09-2014,Sep,2014,12-09-2014,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207    ,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.10,6.00,20%,6.81,21%
170,CA-2014-139892,08-09-2014,Sep,2014,12-09-2014,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207    ,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,178.00,5.00,80%,-453.85,-255%
171,CA-2014-139892,08-09-2014,Sep,2014,12-09-2014,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207    ,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,144.00,3.00,20%,9.00,6%
172,CA-2014-118962,05-08-2014,Aug,2014,09-08-2014,Standard Class,4,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004    ,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.90,3.00,0%,9.84,47%
173,CA-2014-118962,05-08-2014,Aug,2014,09-08-2014,Standard Class,4,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004    ,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,111.00,2.00,0%,53.26,48%
174,CA-2014-118962,05-08-2014,Aug,2014,09-08-2014,Standard Class,4,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004    ,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.10,7.00,20%,21.26,6%
175,US-2014-100853,14-09-2014,Sep,2014,19-09-2014,Standard Class,5,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623    ,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.40,2.00,80%,-131.12,-250%
176,US-2014-100853,14-09-2014,Sep,2014,19-09-2014,Standard Class,5,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623    ,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.20,4.00,20%,6.55,33%
177,US-2017-152366,21-04-2017,Apr,2017,25-04-2017,Second Class,4,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036    ,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.30,4.00,80%,-243.16,-250%
